tripid,label
212754639,correct
212755005,correct
212755869,correct
212756050,correct
212755146,correct
212755232,incorrect
212759016,correct
212761371,correct
212762465,correct
212763076,correct
212763050,correct
212764482,correct
212767543,correct
212766786,correct
212769525,correct
212770657,correct
212772295,correct
212773116,correct
212769216,correct
212772958,correct
212773610,correct
212776098,correct
212776805,correct
212780194,correct
212780013,incorrect
212781306,correct
212782484,correct
212781236,correct
212782846,correct
212787981,correct
212789482,correct
212790679,correct
212791925,correct
212793654,correct
212794231,correct
212797426,correct
212797870,incorrect
212798138,correct
212798534,correct
212799567,incorrect
212803597,correct
212804113,correct
212805760,correct
212805594,correct
212810763,correct
212810230,correct
212812151,correct
212810280,correct
212811391,correct
212813574,correct
212815193,correct
212815604,correct
212815071,correct
212816907,correct
212818367,correct
212818014,correct
212818061,correct
212819345,correct
212819093,correct
212819563,correct
212823368,correct
212822806,correct
212826153,correct
212827986,correct
212831466,correct
212834851,correct
212835277,correct
212826449,incorrect
212837339,correct
212837064,correct
212842936,correct
212837759,correct
212846742,correct
212848770,correct
212844909,correct
212850994,correct
212854982,correct
212855686,correct
212857596,correct
212856894,correct
212859983,correct
212861749,correct
212862503,correct
212863916,correct
212865453,correct
212864328,correct
212865624,correct
212866175,correct
212866512,correct
212869383,incorrect
212871517,correct
212872835,correct
212872882,correct
212873042,correct
212875460,correct
212874206,correct
212876648,correct
212873948,correct
212879459,correct
212879954,correct
212881462,correct
212882338,correct
212880492,correct
212886828,correct
212887351,correct
212885786,incorrect
212888327,correct
212888193,correct
212889600,correct
212891020,correct
212892529,correct
212893050,correct
212893368,incorrect
212895477,correct
212895484,correct
212896850,correct
212896193,correct
212899790,correct
212901256,correct
212901642,correct
212905350,correct
212905171,correct
212906289,correct
212908908,incorrect
212909129,correct
212909974,correct
212912268,correct
212912488,correct
212913485,correct
212914031,correct
212913843,correct
212914239,correct
212915958,correct
212916690,correct
212916786,incorrect
212921708,incorrect
212923053,correct
212923319,correct
212926333,correct
212930082,correct
212931229,correct
212930584,correct
212932484,correct
212934703,correct
212935361,correct
212936201,correct
212935511,correct
212938899,correct
212931727,incorrect
212941423,incorrect
212941204,incorrect
212942286,correct
212942374,correct
212941915,correct
212943574,correct
212943865,correct
212943888,correct
212945210,correct
212946341,correct
212947240,correct
212947982,correct
212948070,correct
212950704,correct
212951457,correct
212951633,correct
212952650,correct
212954074,correct
212952503,correct
212954387,correct
212954822,correct
212954531,correct
212956498,correct
212957443,correct
212957177,correct
212958192,correct
212958911,incorrect
212960160,incorrect
212961544,correct
212962030,correct
212962761,correct
212963818,correct
212962736,correct
212964304,correct
212964994,correct
212965501,correct
212965950,correct
212968082,correct
212967413,correct
212968291,incorrect
212969826,correct
212969261,correct
212969874,incorrect
212972465,correct
212971286,correct
212971548,correct
212973367,correct
212973030,correct
212973690,correct
212974103,correct
212975841,correct
212974229,correct
212976209,correct
212975392,correct
212976680,correct
212978502,correct
212978279,correct
212978409,correct
212980288,correct
212981477,correct
212983231,correct
212986742,correct
212986464,correct
212992651,correct
212994171,correct
212993677,correct
212991570,correct
212995896,correct
212997624,correct
212999275,correct
213000068,correct
213000736,correct
212999829,correct
213005550,correct
213004781,correct
213007767,correct
213007187,correct
213005722,correct
213011058,correct
213013646,correct
213013601,correct
213014378,correct
213016463,correct
213017530,incorrect
213018550,correct
213015224,correct
213017740,correct
213017985,correct
213019689,correct
213021728,correct
213021567,correct
213023567,correct
213023872,correct
213023563,correct
213023850,correct
213026032,correct
213028486,correct
213029938,incorrect
213031001,correct
213032830,correct
213031411,correct
213031472,incorrect
213034323,correct
213035360,correct
213036800,correct
213041274,correct
213043002,correct
213044679,correct
213047335,correct
213049959,correct
213050446,correct
213050116,correct
213051465,correct
213053941,correct
213054093,correct
213054432,correct
213057501,correct
213059895,incorrect
213058845,correct
213063325,correct
213058758,correct
213060234,correct
213067237,correct
213067167,correct
213071067,correct
213071198,correct
213071051,correct
213070648,correct
213074008,incorrect
213072079,correct
213073596,correct
213073229,correct
213077269,correct
213079192,correct
213083727,correct
213080720,correct
213081553,correct
213083293,correct
213083881,correct
213085869,correct
213091008,correct
213091824,correct
213091391,incorrect
213095009,correct
213097452,correct
213096993,correct
213096177,correct
213098862,correct
213100815,correct
213103022,correct
213103225,correct
213103973,correct
213106308,correct
213103831,correct
213103788,correct
213107913,correct
213102254,correct
213114322,correct
213112837,incorrect
213115081,correct
213114167,correct
213117412,correct
213119902,correct
213118482,correct
213123898,correct
213125198,correct
213124308,correct
213125070,correct
213125289,incorrect
213129533,correct
213130622,correct
213131741,correct
213131456,correct
213134018,correct
213133941,correct
213133599,incorrect
213135976,correct
213136996,correct
213138423,correct
213138620,correct
213138785,correct
213138977,correct
213142919,correct
213145135,correct
213145930,correct
213146523,correct
213147832,correct
213148141,correct
213148531,correct
213152015,correct
213152635,correct
213154107,correct
213154916,correct
213154826,correct
213155018,correct
213156390,correct
213157813,correct
213160735,correct
213163660,correct
213164958,correct
213166926,correct
213169041,correct
213169867,incorrect
213171583,correct
213172345,correct
213174707,correct
213174853,correct
213179435,correct
213182176,correct
213188714,correct
213189764,correct
213187217,correct
213191709,correct
213191219,correct
213192847,correct
213192649,correct
213193889,correct
213195904,correct
213195360,correct
213195725,correct
213200991,correct
213201292,incorrect
213201888,correct
213203232,incorrect
213204041,correct
213204183,correct
213204346,correct
213206900,correct
213203777,correct
213208358,incorrect
213211917,correct
213211694,correct
213216345,correct
213216304,correct
213216411,correct
213216104,correct
213217194,correct
213218297,correct
213218366,correct
213218685,correct
213219435,correct
213222200,incorrect
213221218,correct
213221488,correct
213220067,correct
213219467,correct
213223493,correct
213222760,correct
213222921,correct
213222553,correct
213221938,correct
213223301,correct
213226005,correct
213222963,correct
213226420,correct
213226612,correct
213225982,correct
213226135,correct
213228352,correct
213231319,correct
213230108,correct
213232129,correct
213229834,correct
213232099,correct
213231693,correct
213233007,correct
213234076,correct
213236191,correct
213236722,correct
213239761,correct
213236459,correct
213240475,incorrect
213241611,incorrect
213244202,correct
213241334,incorrect
213243810,incorrect
213244062,correct
213244500,correct
213242510,correct
213245864,correct
213247793,incorrect
213248910,correct
213249989,correct
213247732,correct
213250610,correct
213249726,correct
213245782,correct
213254100,correct
213256971,correct
213255365,correct
213257607,incorrect
213246453,incorrect
213259070,correct
213258472,correct
213258442,incorrect
213259810,correct
213257533,correct
213260671,correct
213261828,correct
213258772,correct
213266336,correct
213267438,correct
213267880,correct
213270108,incorrect
213271023,correct
213275213,correct
213288384,correct
213289125,correct
213290927,correct
213287467,correct
213292570,correct
213291965,incorrect
213294415,correct
213293577,correct
213295007,correct
213296209,correct
213299512,correct
213302494,correct
213301314,correct
213302629,correct
213304540,correct
213306602,correct
213304790,correct
213306094,correct
213308410,correct
213309569,correct
213309782,correct
213310021,incorrect
213310011,correct
213310572,incorrect
213311116,correct
213313170,correct
213315340,correct
213315796,correct
213316833,correct
213319817,correct
213322531,correct
213325496,correct
213330421,incorrect
213326387,correct
213330996,correct
213331364,correct
213332042,correct
213337381,correct
213336940,correct
213337643,correct
213336417,incorrect
213338995,incorrect
213339597,correct
213339445,correct
213344599,correct
213350395,correct
213347990,correct
213353670,correct
213358213,correct
213361117,correct
213365149,correct
213337125,correct
213367903,correct
213368903,correct
213372335,correct
213367508,correct
213371616,correct
213367707,correct
213374034,correct
213371971,correct
213378908,correct
213380528,correct
213382543,correct
213373523,incorrect
213386302,correct
213385719,correct
213389612,correct
213390338,correct
213392029,correct
213391975,correct
213394570,correct
213394162,incorrect
213396369,correct
213395904,correct
